Date,State Name,DistrictName,Average Soilmoisture Level (at 15cm),Average SoilMoisture Volume (at 15cm),Aggregate Soilmoisture Percentage (at 15cm),Volume Soilmoisture percentage (at 15cm),clayey,floamy,sandy,clayskeletal
08-03-2020,Delhi,West,0.09,16.86,0.94,26.9223831,0.0,0.782482,0.0,0.0
08-03-2020,Delhi,West,0.09,16.86,0.94,26.9223831,0.0,0.782482,0.0,0.0
08-03-2020,Delhi,West,0.09,16.86,0.94,26.9223831,0.0,0.272383333333333,0.0,0.0
08-03-2020,Delhi,West,0.09,16.86,0.94,26.9223831,0.0,0.272383333333333,0.0,0.0
08-03-2020,Delhi,West,0.09,16.86,0.94,26.9223831,0.0,0.272383333333333,0.0,0.0
08-03-2020,Delhi,West,0.09,16.86,0.94,26.9223831,0.0,0.272383333333333,0.0,0.0
08-03-2020,Delhi,Central,0,2.22,0,28.73119718,0.0,0.3528,0.0,0.0
08-03-2020,Delhi,North West,0.02,63.07,0.18,27.75531405,0.0,0.461385714285714,0.0216571428571429,0.0
08-03-2020,Delhi,South,0.38,34.89,3.33,26.82577076,0.0,0.5829,0.0,0.0
08-03-2020,Delhi,South,0.38,34.89,3.33,26.82577076,0.0,0.5829,0.0,0.0
08-03-2020,Delhi,South,0.38,34.89,3.33,26.82577076,0.0,0.5829,0.0,0.0
08-03-2020,Delhi,South,0.38,34.89,3.33,26.82577076,0.0,0.5829,0.0,0.0
08-03-2020,Delhi,South,0.38,34.89,3.33,26.82577076,0.0,0.8960857142857139,0.0,0.0
08-03-2020,Delhi,South,0.38,34.89,3.33,26.82577076,0.0,0.8960857142857139,0.0,0.0
08-03-2020,Delhi,South,0.38,34.89,3.33,26.82577076,0.0,0.8960857142857139,0.0,0.0
08-03-2020,Delhi,South,0.38,34.89,3.33,26.82577076,0.0,0.8960857142857139,0.0,0.0
08-03-2020,Delhi,New Delhi,0,5.5,0,27.88953126,0.0,0.358614285714286,0.0,0.0
08-03-2020,Delhi,North,0,10.26,0,28.97477326,0.0,0.5622909090909091,0.0321090909090909,0.0
08-03-2020,Delhi,North,0,10.26,0,28.97477326,0.0,0.5622909090909091,0.0321090909090909,0.0
08-03-2020,Delhi,North,0,10.26,0,28.97477326,0.0,0.5622909090909091,0.0,0.0
08-03-2020,Delhi,North,0,10.26,0,28.97477326,0.0,0.5622909090909091,0.0,0.0
08-03-2020,Delhi,North,0,10.26,0,28.97477326,0.0,0.1816485549132949,0.0321090909090909,0.0
08-03-2020,Delhi,North,0,10.26,0,28.97477326,0.0,0.1816485549132949,0.0321090909090909,0.0
08-03-2020,Delhi,North,0,10.26,0,28.97477326,0.0,0.1816485549132949,0.0,0.0
08-03-2020,Delhi,North,0,10.26,0,28.97477326,0.0,0.1816485549132949,0.0,0.0
08-03-2020,Delhi,South West,0.13,60.24,1.34,27.04732487,0.0,0.522844444444444,0.148944444444444,0.0
08-03-2020,Delhi,East,0,9.8,0,29.27598282,0.0,0.122954512622943,0.0,0.0
08-03-2020,Delhi,East,0,9.8,0,29.27598282,0.0,0.122954512622943,0.0,0.0
08-03-2020,Delhi,East,0,9.8,0,29.27598282,0.0,0.122954512622943,0.0,0.0
08-03-2020,Delhi,East,0,9.8,0,29.27598282,0.0,0.122954512622943,0.0,0.0
08-03-2020,Delhi,East,0,9.8,0,29.27598282,0.0,0.765844444444444,0.0,0.0
08-03-2020,Delhi,East,0,9.8,0,29.27598282,0.0,0.765844444444444,0.0,0.0
08-03-2020,Delhi,East,0,9.8,0,29.27598282,0.0,0.765844444444444,0.0,0.0
08-03-2020,Delhi,East,0,9.8,0,29.27598282,0.0,0.765844444444444,0.0,0.0
08-03-2020,Delhi,North East,0,9.3,0,29.01307283,0.0,0.15725,0.0,0.0
07-03-2020,Delhi,West,0.13,18.23,1.35,29.11127742,0.0,0.782482,0.0,0.0
07-03-2020,Delhi,West,0.13,18.23,1.35,29.11127742,0.0,0.782482,0.0,0.0
07-03-2020,Delhi,West,0.13,18.23,1.35,29.11127742,0.0,0.782482,0.0,0.0
07-03-2020,Delhi,West,0.13,18.23,1.35,29.11127742,0.0,0.782482,0.0,0.0
07-03-2020,Delhi,West,0.13,18.23,1.35,29.11127742,0.0,0.272383333333333,0.0,0.0
07-03-2020,Delhi,West,0.13,18.23,1.35,29.11127742,0.0,0.272383333333333,0.0,0.0
07-03-2020,Delhi,West,0.13,18.23,1.35,29.11127742,0.0,0.272383333333333,0.0,0.0
07-03-2020,Delhi,West,0.13,18.23,1.35,29.11127742,0.0,0.272383333333333,0.0,0.0
07-03-2020,Delhi,Central,0,2.38,0,30.77017853,0.0,0.3528,0.0,0.0
07-03-2020,Delhi,North West,0.03,67.64,0.31,29.76538848,0.0,0.461385714285714,0.0216571428571429,0.0
07-03-2020,Delhi,South,0.58,37.38,4.91,28.73931814,0.0,0.5829,0.0,0.0
07-03-2020,Delhi,South,0.58,37.38,4.91,28.73931814,0.0,0.5829,0.0,0.0
07-03-2020,Delhi,South,0.58,37.38,4.91,28.73931814,0.0,0.5829,0.0,0.0
07-03-2020,Delhi,South,0.58,37.38,4.91,28.73931814,0.0,0.5829,0.0,0.0
07-03-2020,Delhi,South,0.58,37.38,4.91,28.73931814,0.0,0.8960857142857139,0.0,0.0
07-03-2020,Delhi,South,0.58,37.38,4.91,28.73931814,0.0,0.8960857142857139,0.0,0.0
07-03-2020,Delhi,South,0.58,37.38,4.91,28.73931814,0.0,0.8960857142857139,0.0,0.0
07-03-2020,Delhi,South,0.58,37.38,4.91,28.73931814,0.0,0.8960857142857139,0.0,0.0
07-03-2020,Delhi,New Delhi,0,5.9,0,29.90849748,0.0,0.358614285714286,0.0,0.0
07-03-2020,Delhi,North,0,10.98,0,31.00075286,0.0,0.5622909090909091,0.0321090909090909,0.0
07-03-2020,Delhi,North,0,10.98,0,31.00075286,0.0,0.5622909090909091,0.0321090909090909,0.0
07-03-2020,Delhi,North,0,10.98,0,31.00075286,0.0,0.5622909090909091,0.0,0.0
07-03-2020,Delhi,North,0,10.98,0,31.00075286,0.0,0.5622909090909091,0.0,0.0
07-03-2020,Delhi,North,0,10.98,0,31.00075286,0.0,0.1816485549132949,0.0321090909090909,0.0
07-03-2020,Delhi,North,0,10.98,0,31.00075286,0.0,0.1816485549132949,0.0321090909090909,0.0
07-03-2020,Delhi,North,0,10.98,0,31.00075286,0.0,0.1816485549132949,0.0,0.0
07-03-2020,Delhi,North,0,10.98,0,31.00075286,0.0,0.1816485549132949,0.0,0.0
07-03-2020,Delhi,South West,0.22,64.7,2.21,29.05127144,0.0,0.522844444444444,0.148944444444444,0.0
07-03-2020,Delhi,East,0,10.49,0,31.36100059,0.0,0.122954512622943,0.0,0.0
07-03-2020,Delhi,East,0,10.49,0,31.36100059,0.0,0.122954512622943,0.0,0.0
07-03-2020,Delhi,East,0,10.49,0,31.36100059,0.0,0.122954512622943,0.0,0.0
07-03-2020,Delhi,East,0,10.49,0,31.36100059,0.0,0.122954512622943,0.0,0.0
07-03-2020,Delhi,East,0,10.49,0,31.36100059,0.0,0.765844444444444,0.0,0.0
07-03-2020,Delhi,East,0,10.49,0,31.36100059,0.0,0.765844444444444,0.0,0.0
07-03-2020,Delhi,East,0,10.49,0,31.36100059,0.0,0.765844444444444,0.0,0.0
07-03-2020,Delhi,East,0,10.49,0,31.36100059,0.0,0.765844444444444,0.0,0.0
07-03-2020,Delhi,North East,0,9.97,0,31.09958828,0.0,0.15725,0.0,0.0
06-03-2020,Delhi,West,3.07,22.58,21.79,36.07195904,0.0,0.782482,0.0,0.0
06-03-2020,Delhi,West,3.07,22.58,21.79,36.07195904,0.0,0.782482,0.0,0.0
06-03-2020,Delhi,West,3.07,22.58,21.79,36.07195904,0.0,0.782482,0.0,0.0
06-03-2020,Delhi,West,3.07,22.58,21.79,36.07195904,0.0,0.782482,0.0,0.0
06-03-2020,Delhi,West,3.07,22.58,21.79,36.07195904,0.0,0.272383333333333,0.0,0.0
06-03-2020,Delhi,West,3.07,22.58,21.79,36.07195904,0.0,0.272383333333333,0.0,0.0
06-03-2020,Delhi,West,3.07,22.58,21.79,36.07195904,0.0,0.272383333333333,0.0,0.0
06-03-2020,Delhi,West,3.07,22.58,21.79,36.07195904,0.0,0.272383333333333,0.0,0.0
06-03-2020,Delhi,Central,2.2,2.91,17.38,37.61838362,0.0,0.3528,0.0,0.0
06-03-2020,Delhi,North West,2.87,82.98,23.38,36.51476766,0.0,0.461385714285714,0.0216571428571429,0.0
06-03-2020,Delhi,South,2.73,45.29,19.72,34.82529106,0.0,0.5829,0.0,0.0
06-03-2020,Delhi,South,2.73,45.29,19.72,34.82529106,0.0,0.5829,0.0,0.0
06-03-2020,Delhi,South,2.73,45.29,19.72,34.82529106,0.0,0.5829,0.0,0.0
06-03-2020,Delhi,South,2.73,45.29,19.72,34.82529106,0.0,0.5829,0.0,0.0
06-03-2020,Delhi,South,2.73,45.29,19.72,34.82529106,0.0,0.8960857142857139,0.0,0.0
06-03-2020,Delhi,South,2.73,45.29,19.72,34.82529106,0.0,0.8960857142857139,0.0,0.0
06-03-2020,Delhi,South,2.73,45.29,19.72,34.82529106,0.0,0.8960857142857139,0.0,0.0
06-03-2020,Delhi,South,2.73,45.29,19.72,34.82529106,0.0,0.8960857142857139,0.0,0.0
06-03-2020,Delhi,New Delhi,2.7,7.25,18.56,36.7266084,0.0,0.358614285714286,0.0,0.0
06-03-2020,Delhi,North,2.04,13.4,18.45,37.81699524,0.0,0.5622909090909091,0.0321090909090909,0.0
06-03-2020,Delhi,North,2.04,13.4,18.45,37.81699524,0.0,0.5622909090909091,0.0321090909090909,0.0
06-03-2020,Delhi,North,2.04,13.4,18.45,37.81699524,0.0,0.5622909090909091,0.0,0.0
06-03-2020,Delhi,North,2.04,13.4,18.45,37.81699524,0.0,0.5622909090909091,0.0,0.0
06-03-2020,Delhi,North,2.04,13.4,18.45,37.81699524,0.0,0.1816485549132949,0.0321090909090909,0.0
06-03-2020,Delhi,North,2.04,13.4,18.45,37.81699524,0.0,0.1816485549132949,0.0321090909090909,0.0
06-03-2020,Delhi,North,2.04,13.4,18.45,37.81699524,0.0,0.1816485549132949,0.0,0.0
06-03-2020,Delhi,North,2.04,13.4,18.45,37.81699524,0.0,0.1816485549132949,0.0,0.0
06-03-2020,Delhi,South West,2.92,78.84,21.15,35.39952941,0.0,0.522844444444444,0.148944444444444,0.0
06-03-2020,Delhi,East,1.55,12.67,11.38,37.86577516,0.0,0.122954512622943,0.0,0.0
06-03-2020,Delhi,East,1.55,12.67,11.38,37.86577516,0.0,0.122954512622943,0.0,0.0
06-03-2020,Delhi,East,1.55,12.67,11.38,37.86577516,0.0,0.122954512622943,0.0,0.0
06-03-2020,Delhi,East,1.55,12.67,11.38,37.86577516,0.0,0.122954512622943,0.0,0.0
06-03-2020,Delhi,East,1.55,12.67,11.38,37.86577516,0.0,0.765844444444444,0.0,0.0
06-03-2020,Delhi,East,1.55,12.67,11.38,37.86577516,0.0,0.765844444444444,0.0,0.0
06-03-2020,Delhi,East,1.55,12.67,11.38,37.86577516,0.0,0.765844444444444,0.0,0.0
06-03-2020,Delhi,East,1.55,12.67,11.38,37.86577516,0.0,0.765844444444444,0.0,0.0
06-03-2020,Delhi,North East,1.84,12.12,14.98,37.79415596,0.0,0.15725,0.0,0.0
05-03-2020,Delhi,West,0.02,13.41,0.19,21.4103524,0.0,0.782482,0.0,0.0
05-03-2020,Delhi,West,0.02,13.41,0.19,21.4103524,0.0,0.782482,0.0,0.0
05-03-2020,Delhi,West,0.02,13.41,0.19,21.4103524,0.0,0.782482,0.0,0.0
05-03-2020,Delhi,West,0.02,13.41,0.19,21.4103524,0.0,0.782482,0.0,0.0
05-03-2020,Delhi,West,0.02,13.41,0.19,21.4103524,0.0,0.272383333333333,0.0,0.0
05-03-2020,Delhi,West,0.02,13.41,0.19,21.4103524,0.0,0.272383333333333,0.0,0.0
05-03-2020,Delhi,West,0.02,13.41,0.19,21.4103524,0.0,0.272383333333333,0.0,0.0
05-03-2020,Delhi,West,0.02,13.41,0.19,21.4103524,0.0,0.272383333333333,0.0,0.0
05-03-2020,Delhi,Central,0,2.12,0,27.35200748,0.0,0.3528,0.0,0.0
05-03-2020,Delhi,North West,0.07,62.01,0.54,27.28525784,0.0,0.461385714285714,0.0216571428571429,0.0
05-03-2020,Delhi,South,0.08,27.11,0.77,20.84722,0.0,0.5829,0.0,0.0
05-03-2020,Delhi,South,0.08,27.11,0.77,20.84722,0.0,0.5829,0.0,0.0
05-03-2020,Delhi,South,0.08,27.11,0.77,20.84722,0.0,0.5829,0.0,0.0
05-03-2020,Delhi,South,0.08,27.11,0.77,20.84722,0.0,0.5829,0.0,0.0
05-03-2020,Delhi,South,0.08,27.11,0.77,20.84722,0.0,0.8960857142857139,0.0,0.0
05-03-2020,Delhi,South,0.08,27.11,0.77,20.84722,0.0,0.8960857142857139,0.0,0.0
05-03-2020,Delhi,South,0.08,27.11,0.77,20.84722,0.0,0.8960857142857139,0.0,0.0
05-03-2020,Delhi,South,0.08,27.11,0.77,20.84722,0.0,0.8960857142857139,0.0,0.0
05-03-2020,Delhi,New Delhi,0,4.8,0,24.31011197,0.0,0.358614285714286,0.0,0.0
05-03-2020,Delhi,North,0,10.04,0.02,28.34567284,0.0,0.5622909090909091,0.0321090909090909,0.0
05-03-2020,Delhi,North,0,10.04,0.02,28.34567284,0.0,0.5622909090909091,0.0321090909090909,0.0
05-03-2020,Delhi,North,0,10.04,0.02,28.34567284,0.0,0.5622909090909091,0.0,0.0
05-03-2020,Delhi,North,0,10.04,0.02,28.34567284,0.0,0.5622909090909091,0.0,0.0
05-03-2020,Delhi,North,0,10.04,0.02,28.34567284,0.0,0.1816485549132949,0.0321090909090909,0.0
05-03-2020,Delhi,North,0,10.04,0.02,28.34567284,0.0,0.1816485549132949,0.0321090909090909,0.0
05-03-2020,Delhi,North,0,10.04,0.02,28.34567284,0.0,0.1816485549132949,0.0,0.0
05-03-2020,Delhi,North,0,10.04,0.02,28.34567284,0.0,0.1816485549132949,0.0,0.0
05-03-2020,Delhi,South West,0.42,55.91,2.95,25.10047221,0.0,0.522844444444444,0.148944444444444,0.0
05-03-2020,Delhi,East,0,8.5,0,25.4056853,0.0,0.122954512622943,0.0,0.0
05-03-2020,Delhi,East,0,8.5,0,25.4056853,0.0,0.122954512622943,0.0,0.0
05-03-2020,Delhi,East,0,8.5,0,25.4056853,0.0,0.122954512622943,0.0,0.0
05-03-2020,Delhi,East,0,8.5,0,25.4056853,0.0,0.122954512622943,0.0,0.0
05-03-2020,Delhi,East,0,8.5,0,25.4056853,0.0,0.765844444444444,0.0,0.0
05-03-2020,Delhi,East,0,8.5,0,25.4056853,0.0,0.765844444444444,0.0,0.0
05-03-2020,Delhi,East,0,8.5,0,25.4056853,0.0,0.765844444444444,0.0,0.0
05-03-2020,Delhi,East,0,8.5,0,25.4056853,0.0,0.765844444444444,0.0,0.0
05-03-2020,Delhi,North East,0,9.03,0,28.15257622,0.0,0.15725,0.0,0.0
04-03-2020,Delhi,West,0,11.24,0,17.94711835,0.0,0.782482,0.0,0.0
04-03-2020,Delhi,West,0,11.24,0,17.94711835,0.0,0.782482,0.0,0.0
04-03-2020,Delhi,West,0,11.24,0,17.94711835,0.0,0.782482,0.0,0.0
04-03-2020,Delhi,West,0,11.24,0,17.94711835,0.0,0.782482,0.0,0.0
04-03-2020,Delhi,West,0,11.24,0,17.94711835,0.0,0.272383333333333,0.0,0.0
04-03-2020,Delhi,West,0,11.24,0,17.94711835,0.0,0.272383333333333,0.0,0.0
04-03-2020,Delhi,West,0,11.24,0,17.94711835,0.0,0.272383333333333,0.0,0.0
04-03-2020,Delhi,West,0,11.24,0,17.94711835,0.0,0.272383333333333,0.0,0.0
04-03-2020,Delhi,Central,0,1.99,0,25.67574942,0.0,0.3528,0.0,0.0
04-03-2020,Delhi,North West,0.64,61.67,5.26,27.13766657,0.0,0.461385714285714,0.0216571428571429,0.0
04-03-2020,Delhi,South,0.08,24.93,0.77,19.17151295,0.0,0.5829,0.0,0.0
04-03-2020,Delhi,South,0.08,24.93,0.77,19.17151295,0.0,0.5829,0.0,0.0
04-03-2020,Delhi,South,0.08,24.93,0.77,19.17151295,0.0,0.5829,0.0,0.0
04-03-2020,Delhi,South,0.08,24.93,0.77,19.17151295,0.0,0.5829,0.0,0.0
04-03-2020,Delhi,South,0.08,24.93,0.77,19.17151295,0.0,0.8960857142857139,0.0,0.0
04-03-2020,Delhi,South,0.08,24.93,0.77,19.17151295,0.0,0.8960857142857139,0.0,0.0
04-03-2020,Delhi,South,0.08,24.93,0.77,19.17151295,0.0,0.8960857142857139,0.0,0.0
04-03-2020,Delhi,South,0.08,24.93,0.77,19.17151295,0.0,0.8960857142857139,0.0,0.0
04-03-2020,Delhi,New Delhi,0,4.52,0,22.90382885,0.0,0.358614285714286,0.0,0.0
04-03-2020,Delhi,North,0.03,9.6,0.23,27.10252794,0.0,0.5622909090909091,0.0321090909090909,0.0
04-03-2020,Delhi,North,0.03,9.6,0.23,27.10252794,0.0,0.5622909090909091,0.0321090909090909,0.0
04-03-2020,Delhi,North,0.03,9.6,0.23,27.10252794,0.0,0.5622909090909091,0.0,0.0
04-03-2020,Delhi,North,0.03,9.6,0.23,27.10252794,0.0,0.5622909090909091,0.0,0.0
04-03-2020,Delhi,North,0.03,9.6,0.23,27.10252794,0.0,0.1816485549132949,0.0321090909090909,0.0
04-03-2020,Delhi,North,0.03,9.6,0.23,27.10252794,0.0,0.1816485549132949,0.0321090909090909,0.0
04-03-2020,Delhi,North,0.03,9.6,0.23,27.10252794,0.0,0.1816485549132949,0.0,0.0
04-03-2020,Delhi,North,0.03,9.6,0.23,27.10252794,0.0,0.1816485549132949,0.0,0.0
04-03-2020,Delhi,South West,0,39.9,0,17.91283248,0.0,0.522844444444444,0.148944444444444,0.0
04-03-2020,Delhi,East,0,7.79,0,23.28988953,0.0,0.122954512622943,0.0,0.0
04-03-2020,Delhi,East,0,7.79,0,23.28988953,0.0,0.122954512622943,0.0,0.0
04-03-2020,Delhi,East,0,7.79,0,23.28988953,0.0,0.122954512622943,0.0,0.0
04-03-2020,Delhi,East,0,7.79,0,23.28988953,0.0,0.122954512622943,0.0,0.0
04-03-2020,Delhi,East,0,7.79,0,23.28988953,0.0,0.765844444444444,0.0,0.0
04-03-2020,Delhi,East,0,7.79,0,23.28988953,0.0,0.765844444444444,0.0,0.0
04-03-2020,Delhi,East,0,7.79,0,23.28988953,0.0,0.765844444444444,0.0,0.0
04-03-2020,Delhi,East,0,7.79,0,23.28988953,0.0,0.765844444444444,0.0,0.0
04-03-2020,Delhi,North East,0,8.47,0,26.41892345,0.0,0.15725,0.0,0.0
03-03-2020,Delhi,West,0,10.44,0,16.67373738,0.0,0.782482,0.0,0.0
03-03-2020,Delhi,West,0,10.44,0,16.67373738,0.0,0.782482,0.0,0.0
03-03-2020,Delhi,West,0,10.44,0,16.67373738,0.0,0.782482,0.0,0.0
03-03-2020,Delhi,West,0,10.44,0,16.67373738,0.0,0.782482,0.0,0.0
03-03-2020,Delhi,West,0,10.44,0,16.67373738,0.0,0.272383333333333,0.0,0.0
03-03-2020,Delhi,West,0,10.44,0,16.67373738,0.0,0.272383333333333,0.0,0.0
03-03-2020,Delhi,West,0,10.44,0,16.67373738,0.0,0.272383333333333,0.0,0.0
03-03-2020,Delhi,West,0,10.44,0,16.67373738,0.0,0.272383333333333,0.0,0.0
03-03-2020,Delhi,Central,0,1.99,0,25.64852782,0.0,0.3528,0.0,0.0
03-03-2020,Delhi,North West,0,44.34,0,19.51319475,0.0,0.461385714285714,0.0216571428571429,0.0
03-03-2020,Delhi,South,0.08,23.74,0.77,18.25429807,0.0,0.5829,0.0,0.0
03-03-2020,Delhi,South,0.08,23.74,0.77,18.25429807,0.0,0.5829,0.0,0.0
03-03-2020,Delhi,South,0.08,23.74,0.77,18.25429807,0.0,0.5829,0.0,0.0
03-03-2020,Delhi,South,0.08,23.74,0.77,18.25429807,0.0,0.5829,0.0,0.0
03-03-2020,Delhi,South,0.08,23.74,0.77,18.25429807,0.0,0.8960857142857139,0.0,0.0
03-03-2020,Delhi,South,0.08,23.74,0.77,18.25429807,0.0,0.8960857142857139,0.0,0.0
03-03-2020,Delhi,South,0.08,23.74,0.77,18.25429807,0.0,0.8960857142857139,0.0,0.0
03-03-2020,Delhi,South,0.08,23.74,0.77,18.25429807,0.0,0.8960857142857139,0.0,0.0
03-03-2020,Delhi,New Delhi,0,4.45,0,22.52082746,0.0,0.358614285714286,0.0,0.0
03-03-2020,Delhi,North,0,8.32,0,23.48486504,0.0,0.5622909090909091,0.0321090909090909,0.0
03-03-2020,Delhi,North,0,8.32,0,23.48486504,0.0,0.5622909090909091,0.0321090909090909,0.0
03-03-2020,Delhi,North,0,8.32,0,23.48486504,0.0,0.5622909090909091,0.0,0.0
03-03-2020,Delhi,North,0,8.32,0,23.48486504,0.0,0.5622909090909091,0.0,0.0
03-03-2020,Delhi,North,0,8.32,0,23.48486504,0.0,0.1816485549132949,0.0321090909090909,0.0
03-03-2020,Delhi,North,0,8.32,0,23.48486504,0.0,0.1816485549132949,0.0321090909090909,0.0
03-03-2020,Delhi,North,0,8.32,0,23.48486504,0.0,0.1816485549132949,0.0,0.0
03-03-2020,Delhi,North,0,8.32,0,23.48486504,0.0,0.1816485549132949,0.0,0.0
03-03-2020,Delhi,South West,0,38.07,0,17.09055636,0.0,0.522844444444444,0.148944444444444,0.0
03-03-2020,Delhi,East,0,7.63,0,22.79166519,0.0,0.122954512622943,0.0,0.0
03-03-2020,Delhi,East,0,7.63,0,22.79166519,0.0,0.122954512622943,0.0,0.0
03-03-2020,Delhi,East,0,7.63,0,22.79166519,0.0,0.122954512622943,0.0,0.0
03-03-2020,Delhi,East,0,7.63,0,22.79166519,0.0,0.122954512622943,0.0,0.0
03-03-2020,Delhi,East,0,7.63,0,22.79166519,0.0,0.765844444444444,0.0,0.0
03-03-2020,Delhi,East,0,7.63,0,22.79166519,0.0,0.765844444444444,0.0,0.0
03-03-2020,Delhi,East,0,7.63,0,22.79166519,0.0,0.765844444444444,0.0,0.0
03-03-2020,Delhi,East,0,7.63,0,22.79166519,0.0,0.765844444444444,0.0,0.0
03-03-2020,Delhi,North East,0,7.38,0,23.00664911,0.0,0.15725,0.0,0.0
02-03-2020,Delhi,West,0,10.88,0,17.38282203,0.0,0.782482,0.0,0.0
02-03-2020,Delhi,West,0,10.88,0,17.38282203,0.0,0.782482,0.0,0.0
02-03-2020,Delhi,West,0,10.88,0,17.38282203,0.0,0.782482,0.0,0.0
02-03-2020,Delhi,West,0,10.88,0,17.38282203,0.0,0.782482,0.0,0.0
02-03-2020,Delhi,West,0,10.88,0,17.38282203,0.0,0.272383333333333,0.0,0.0
02-03-2020,Delhi,West,0,10.88,0,17.38282203,0.0,0.272383333333333,0.0,0.0
02-03-2020,Delhi,West,0,10.88,0,17.38282203,0.0,0.272383333333333,0.0,0.0
02-03-2020,Delhi,West,0,10.88,0,17.38282203,0.0,0.272383333333333,0.0,0.0
02-03-2020,Delhi,Central,0,2.08,0,26.80463312,0.0,0.3528,0.0,0.0
02-03-2020,Delhi,North West,0,45.54,0,20.03836602,0.0,0.461385714285714,0.0216571428571429,0.0
02-03-2020,Delhi,South,0.08,24.05,0.77,18.49083009,0.0,0.5829,0.0,0.0
02-03-2020,Delhi,South,0.08,24.05,0.77,18.49083009,0.0,0.5829,0.0,0.0
02-03-2020,Delhi,South,0.08,24.05,0.77,18.49083009,0.0,0.5829,0.0,0.0
02-03-2020,Delhi,South,0.08,24.05,0.77,18.49083009,0.0,0.5829,0.0,0.0
02-03-2020,Delhi,South,0.08,24.05,0.77,18.49083009,0.0,0.8960857142857139,0.0,0.0
02-03-2020,Delhi,South,0.08,24.05,0.77,18.49083009,0.0,0.8960857142857139,0.0,0.0
02-03-2020,Delhi,South,0.08,24.05,0.77,18.49083009,0.0,0.8960857142857139,0.0,0.0
02-03-2020,Delhi,South,0.08,24.05,0.77,18.49083009,0.0,0.8960857142857139,0.0,0.0
02-03-2020,Delhi,New Delhi,0,4.61,0,23.3472003,0.0,0.358614285714286,0.0,0.0
02-03-2020,Delhi,North,0,8.63,0,24.36673587,0.0,0.5622909090909091,0.0321090909090909,0.0
02-03-2020,Delhi,North,0,8.63,0,24.36673587,0.0,0.5622909090909091,0.0321090909090909,0.0
02-03-2020,Delhi,North,0,8.63,0,24.36673587,0.0,0.5622909090909091,0.0,0.0
02-03-2020,Delhi,North,0,8.63,0,24.36673587,0.0,0.5622909090909091,0.0,0.0
02-03-2020,Delhi,North,0,8.63,0,24.36673587,0.0,0.1816485549132949,0.0321090909090909,0.0
02-03-2020,Delhi,North,0,8.63,0,24.36673587,0.0,0.1816485549132949,0.0321090909090909,0.0
02-03-2020,Delhi,North,0,8.63,0,24.36673587,0.0,0.1816485549132949,0.0,0.0
02-03-2020,Delhi,North,0,8.63,0,24.36673587,0.0,0.1816485549132949,0.0,0.0
02-03-2020,Delhi,South West,0,38.68,0,17.36546819,0.0,0.522844444444444,0.148944444444444,0.0
02-03-2020,Delhi,East,0,7.89,0,23.58894754,0.0,0.122954512622943,0.0,0.0
02-03-2020,Delhi,East,0,7.89,0,23.58894754,0.0,0.122954512622943,0.0,0.0
02-03-2020,Delhi,East,0,7.89,0,23.58894754,0.0,0.122954512622943,0.0,0.0
02-03-2020,Delhi,East,0,7.89,0,23.58894754,0.0,0.122954512622943,0.0,0.0
02-03-2020,Delhi,East,0,7.89,0,23.58894754,0.0,0.765844444444444,0.0,0.0
02-03-2020,Delhi,East,0,7.89,0,23.58894754,0.0,0.765844444444444,0.0,0.0
02-03-2020,Delhi,East,0,7.89,0,23.58894754,0.0,0.765844444444444,0.0,0.0
02-03-2020,Delhi,East,0,7.89,0,23.58894754,0.0,0.765844444444444,0.0,0.0
02-03-2020,Delhi,North East,0,7.66,0,23.8867065,0.0,0.15725,0.0,0.0
01-03-2020,Delhi,West,0,11.33,0,18.09725616,0.0,0.782482,0.0,0.0
01-03-2020,Delhi,West,0,11.33,0,18.09725616,0.0,0.782482,0.0,0.0
01-03-2020,Delhi,West,0,11.33,0,18.09725616,0.0,0.782482,0.0,0.0
01-03-2020,Delhi,West,0,11.33,0,18.09725616,0.0,0.782482,0.0,0.0
01-03-2020,Delhi,West,0,11.33,0,18.09725616,0.0,0.272383333333333,0.0,0.0
01-03-2020,Delhi,West,0,11.33,0,18.09725616,0.0,0.272383333333333,0.0,0.0
01-03-2020,Delhi,West,0,11.33,0,18.09725616,0.0,0.272383333333333,0.0,0.0
01-03-2020,Delhi,West,0,11.33,0,18.09725616,0.0,0.272383333333333,0.0,0.0
01-03-2020,Delhi,Central,0,2.19,0,28.28977736,0.0,0.3528,0.0,0.0
01-03-2020,Delhi,North West,0,47.12,0,20.7364485,0.0,0.461385714285714,0.0216571428571429,0.0
01-03-2020,Delhi,South,0.08,24.81,0.77,19.08063423,0.0,0.5829,0.0,0.0
01-03-2020,Delhi,South,0.08,24.81,0.77,19.08063423,0.0,0.5829,0.0,0.0
01-03-2020,Delhi,South,0.08,24.81,0.77,19.08063423,0.0,0.5829,0.0,0.0
01-03-2020,Delhi,South,0.08,24.81,0.77,19.08063423,0.0,0.5829,0.0,0.0
01-03-2020,Delhi,South,0.08,24.81,0.77,19.08063423,0.0,0.8960857142857139,0.0,0.0
01-03-2020,Delhi,South,0.08,24.81,0.77,19.08063423,0.0,0.8960857142857139,0.0,0.0
01-03-2020,Delhi,South,0.08,24.81,0.77,19.08063423,0.0,0.8960857142857139,0.0,0.0
01-03-2020,Delhi,South,0.08,24.81,0.77,19.08063423,0.0,0.8960857142857139,0.0,0.0
