"Dist Code","Year","State Code","State Name","Dist Name","TOTAL AREA (1000 ha)","FOREST AREA (1000 ha)","BARREN AND UNCULTIVABLE LAND AREA (1000 ha)","LAND PUT TO NONAGRICULTURAL USE AREA (1000 ha)","CULTIVABLE WASTE LAND AREA (1000 ha)","PERMANENT PASTURES AREA (1000 ha)","OTHER FALLOW AREA (1000 ha)","CURRENT FALLOW AREA (1000 ha)","NET CROPPED AREA (1000 ha)","GROSS CROPPED AREA (1000 ha)","CROPING INTENSITY (Percent)"
"200","2000","12","Uttar Pradesh","Budaun","519.65","6.52","10.54","42.08","6.11","0.05","16.16","15.38","413.6","670.81","162.19"
"200","2001","12","Uttar Pradesh","Budaun","519.65","6.52","9.91","42.78","6.09","0.05","15.99","14.15","414.75","679.52","163.84"
"200","2002","12","Uttar Pradesh","Budaun","519.65","6.52","10.43","42.65","5.85","-0.04","14.5","16.55","413.9","655.75","158.43"
"200","2003","12","Uttar Pradesh","Budaun","519.53","6.52","9.84","44.44","5.27","-0.06","14.31","13.73","416.69","693.09","166.33"
"200","2004","12","Uttar Pradesh","Budaun","519.57","6.52","10.07","46.06","5.23","0.02","10.79","17.5","414.62","704.28","169.86"
"200","2005","12","Uttar Pradesh","Budaun","519.57","6.52","10.45","46.24","5.18","-0.04","10.63","17.32","414.16","694.56","167.7"
"200","2006","12","Uttar Pradesh","Budaun","519.7","6.52","10.01","47.0","4.86","-0.12","10.9","17.67","413.67","699.54","169.11"
"200","2007","12","Uttar Pradesh","Budaun","519.7","6.52","10.21","47.05","4.97","-0.02","9.78","14.72","416.68","717.83","172.27"
"200","2008","12","Uttar Pradesh","Budaun","519.7","6.52","10.19","47.61","4.23","-0.04","10.01","15.62","415.82","702.68","168.99"
"200","2009","12","Uttar Pradesh","Budaun","519.66","6.52","10.22","47.81","4.34","-0.01","10.09","12.98","418.05","715.1","171.06"
"200","2010","12","Uttar Pradesh","Budaun","519.66","4.52","10.24","48.65","4.42","-0.05","9.64","9.0","422.0","700.29","165.95"
"200","2011","12","Uttar Pradesh","Budaun","520.0","4.95","8.81","49.59","3.58","0.48","8.56","10.44","426.38","743.92","174.47"
"200","2012","12","Uttar Pradesh","Budaun","520.0","6.9","10.54","40.32","5.14","0.46","10.62","10.81","426.09","755.49","177.31"
"200","2013","12","Uttar Pradesh","Budaun","521.0","6.9","5.64","62.41","3.67","0.46","4.42","5.48","426.99","762.87","178.66"
"200","2014","12","Uttar Pradesh","Budaun","520.0","6.9","5.16","62.47","2.52","0.47","3.96","4.76","428.73","760.49","177.38"
"200","2015","12","Uttar Pradesh","Budaun","520.0","6.99","5.13","65.21","2.49","0.45","4.2","10.24","420.25","772.05","183.71"
"200","2016","12","Uttar Pradesh","Budaun","520.0","6.99","5.11","65.67","2.4","0.47","3.92","9.72","420.33","773.42","184.0"
"200","2017","12","Uttar Pradesh","Budaun","519.99","6.99","5.1","65.83","2.24","0.42","5.27","8.48","420.3","784.27","186.6"
"200","2018","12","Uttar Pradesh","Budaun","519.99","6.99","5.1","65.92","2.35","0.61","3.25","8.57","420.3","784.57","186.67"
"200","2019","12","Uttar Pradesh","Budaun","519.99","6.99","4.93","53.8","2.38","0.61","2.84","7.13","434.35","822.57","189.38"
"200","2020","12","Uttar Pradesh","Budaun","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"201","2000","12","Uttar Pradesh","Moradabad","592.1","11.46","7.35","54.77","3.85","-0.07","4.47","12.66","489.8","806.01","164.56"
"201","2001","12","Uttar Pradesh","Moradabad","592.2","11.46","6.08","55.66","3.16","0.01","4.51","15.44","487.97","808.9","165.77"
"201","2002","12","Uttar Pradesh","Moradabad","592.22","11.46","5.73","56.7","3.06","-0.01","3.79","17.07","486.11","775.4","159.51"
"201","2003","12","Uttar Pradesh","Moradabad","592.21","20.6","5.25","55.54","1.79","0.01","2.76","11.92","487.4","808.99","165.98"
"201","2004","12","Uttar Pradesh","Moradabad","592.21","20.44","4.57","57.52","1.75","0.02","3.2","11.11","486.5","825.35","169.65"
"201","2005","12","Uttar Pradesh","Moradabad","592.21","20.44","4.4","57.61","1.97","-0.02","3.63","10.36","486.66","827.34","170.0"
"201","2006","12","Uttar Pradesh","Moradabad","592.21","20.44","3.61","58.04","1.82","0.01","3.61","10.03","487.59","816.59","167.47"
"201","2007","12","Uttar Pradesh","Moradabad","592.21","20.44","3.66","58.6","1.8","0.01","3.42","10.29","487.01","820.86","168.55"
"201","2008","12","Uttar Pradesh","Moradabad","592.21","20.78","3.56","58.77","1.7","0.01","3.1","10.86","486.43","825.58","169.72"
"201","2009","12","Uttar Pradesh","Moradabad","592.24","20.78","3.6","58.97","1.85","0.0","2.87","10.99","486.11","817.72","168.22"
"201","2010","12","Uttar Pradesh","Moradabad","592.24","20.33","3.71","59.65","1.84","0.0","2.54","11.35","485.84","813.37","167.42"
"201","2011","12","Uttar Pradesh","Moradabad","592.9","21.01","6.22","62.67","2.62","0.54","4.87","8.89","482.83","800.96","165.89"
"201","2012","12","Uttar Pradesh","Moradabad","592.9","21.06","3.34","68.63","2.43","0.49","2.56","9.79","482.65","808.71","167.56"
"201","2013","12","Uttar Pradesh","Moradabad","592.9","21.06","3.27","69.17","2.4","0.55","2.95","7.82","483.08","811.51","167.99"
"201","2014","12","Uttar Pradesh","Moradabad","592.9","21.06","3.25","69.99","2.16","0.54","2.55","6.67","483.89","814.35","168.29"
"201","2015","12","Uttar Pradesh","Moradabad","592.9","21.2","2.67","75.04","1.57","0.52","7.05","14.76","467.53","821.72","175.76"
"201","2016","12","Uttar Pradesh","Moradabad","592.9","21.2","2.49","75.79","1.61","0.53","6.68","13.01","467.64","823.26","176.05"
"201","2017","12","Uttar Pradesh","Moradabad","592.9","21.21","2.48","76.22","1.39","0.46","7.91","11.46","467.89","825.24","176.38"
"201","2018","12","Uttar Pradesh","Moradabad","592.9","21.21","2.48","76.3","1.55","0.76","7.54","11.35","467.85","826.01","176.55"
"201","2019","12","Uttar Pradesh","Moradabad","592.9","21.21","1.48","84.27","1.54","0.76","8.68","8.4","462.65","798.88","172.67"
"201","2020","12","Uttar Pradesh","Moradabad","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"202","2000","12","Uttar Pradesh","Shahjahanpur","457.61","10.5","7.12","39.33","4.68","0.96","9.0","18.1","363.83","591.41","162.55"
"202","2001","12","Uttar Pradesh","Shahjahanpur","457.93","10.5","7.26","39.25","4.64","0.99","8.15","19.18","363.82","604.52","166.16"
"202","2002","12","Uttar Pradesh","Shahjahanpur","437.46","10.5","6.53","39.57","4.06","0.99","7.43","22.2","342.19","521.49","152.4"
"202","2003","12","Uttar Pradesh","Shahjahanpur","437.48","10.5","6.41","39.52","3.64","1.03","7.34","18.41","346.4","570.54","164.71"
"202","2004","12","Uttar Pradesh","Shahjahanpur","437.48","10.5","6.95","40.2","3.62","1.06","7.35","16.87","347.01","575.14","165.74"
"202","2005","12","Uttar Pradesh","Shahjahanpur","437.48","10.5","6.95","40.05","3.67","0.97","7.41","16.85","347.14","554.59","159.76"
"202","2006","12","Uttar Pradesh","Shahjahanpur","437.48","10.5","6.96","40.17","3.68","0.97","7.28","16.3","347.7","604.91","173.97"
"202","2007","12","Uttar Pradesh","Shahjahanpur","437.48","10.5","6.99","40.27","3.8","0.97","7.07","14.01","349.96","612.56","175.04"
"202","2008","12","Uttar Pradesh","Shahjahanpur","437.48","10.5","7.02","40.36","3.84","0.96","7.22","13.53","350.39","612.4","174.78"
"202","2009","12","Uttar Pradesh","Shahjahanpur","437.45","10.5","7.11","40.46","3.51","1.05","7.17","13.81","350.23","601.33","171.7"
"202","2010","12","Uttar Pradesh","Shahjahanpur","437.47","10.5","6.84","40.84","3.56","1.05","6.83","14.03","350.18","599.52","171.2"
"202","2011","12","Uttar Pradesh","Shahjahanpur","437.47","10.5","5.11","41.07","3.57","1.05","6.57","15.42","350.32","621.9","177.52"
"202","2012","12","Uttar Pradesh","Shahjahanpur","437.47","10.5","6.77","40.46","3.53","1.05","6.82","13.54","351.21","600.07","170.86"
"202","2013","12","Uttar Pradesh","Shahjahanpur","437.47","10.5","7.15","41.1","3.57","1.05","5.6","13.3","351.32","604.75","172.14"
"202","2014","12","Uttar Pradesh","Shahjahanpur","437.47","10.5","7.11","41.43","3.53","1.05","4.95","13.39","351.71","570.81","162.3"
"202","2015","12","Uttar Pradesh","Shahjahanpur","437.47","10.5","7.09","41.63","2.32","1.04","2.2","5.27","364.51","577.08","158.32"
"202","2016","12","Uttar Pradesh","Shahjahanpur","437.47","10.5","6.59","41.95","2.28","1.05","3.25","4.6","364.61","606.91","166.45"
"202","2017","12","Uttar Pradesh","Shahjahanpur","437.47","10.5","5.33","42.1","2.23","1.05","3.18","6.0","364.61","607.01","166.48"
"202","2018","12","Uttar Pradesh","Shahjahanpur","437.47","6.46","5.33","42.15","2.2","0.89","2.59","10.76","364.61","607.16","166.52"
"202","2019","12","Uttar Pradesh","Shahjahanpur","437.47","6.46","5.03","52.27","2.12","0.89","3.52","17.34","347.33","434.07","124.97"
"202","2020","12","Uttar Pradesh","Shahjahanpur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"203","2000","12","Uttar Pradesh","Pilibhit","357.22","80.16","7.83","36.4","3.54","0.32","1.78","1.77","222.91","368.18","165.17"
"203","2001","12","Uttar Pradesh","Pilibhit","357.22","80.16","7.6","36.12","3.71","0.32","1.63","1.85","223.25","362.2","162.24"
"203","2002","12","Uttar Pradesh","Pilibhit","377.78","80.16","8.49","40.55","3.47","0.31","2.12","2.5","235.41","384.18","163.2"
"203","2003","12","Uttar Pradesh","Pilibhit","377.82","80.01","6.58","40.27","3.11","0.25","2.25","2.18","240.09","398.94","166.16"
"203","2004","12","Uttar Pradesh","Pilibhit","377.78","80.01","6.7","41.98","2.75","0.24","2.54","4.52","235.09","419.34","178.37"
"203","2005","12","Uttar Pradesh","Pilibhit","377.78","80.01","6.61","41.15","3.11","0.27","2.56","4.75","235.04","408.83","173.94"
"203","2006","12","Uttar Pradesh","Pilibhit","378.32","80.01","6.77","41.48","3.26","0.27","2.31","4.13","235.34","395.33","167.98"
"203","2007","12","Uttar Pradesh","Pilibhit","378.32","80.01","6.88","41.54","3.25","0.26","1.79","1.1","239.01","400.49","167.56"
"203","2008","12","Uttar Pradesh","Pilibhit","378.32","80.01","6.8","41.85","3.46","0.26","1.79","3.62","236.53","408.86","172.86"
"203","2009","12","Uttar Pradesh","Pilibhit","378.38","80.01","6.9","41.82","3.26","0.26","1.69","6.0","234.07","397.98","170.03"
"203","2010","12","Uttar Pradesh","Pilibhit","378.38","80.01","6.84","42.09","3.16","0.25","1.72","6.63","233.39","394.3","168.94"
"203","2011","12","Uttar Pradesh","Pilibhit","378.38","80.01","6.52","43.74","2.81","0.25","1.91","4.78","234.14","393.85","168.21"
"203","2012","12","Uttar Pradesh","Pilibhit","378.38","80.01","6.76","42.27","3.13","0.25","1.72","6.4","233.59","389.46","166.73"
"203","2013","12","Uttar Pradesh","Pilibhit","378.38","80.01","6.59","43.8","3.51","0.26","2.38","5.2","232.84","391.92","168.32"
"203","2014","12","Uttar Pradesh","Pilibhit","378.38","80.01","5.64","43.91","2.87","0.27","1.75","3.12","237.22","399.34","168.34"
"203","2015","12","Uttar Pradesh","Pilibhit","378.38","80.01","5.62","44.41","2.86","0.26","1.37","6.34","233.96","411.69","175.97"
"203","2016","12","Uttar Pradesh","Pilibhit","378.38","80.04","5.51","44.71","2.81","0.26","1.2","7.09","233.21","411.51","176.45"
"203","2017","12","Uttar Pradesh","Pilibhit","378.38","84.08","5.5","45.01","2.81","0.24","4.25","4.03","228.93","402.84","175.97"
"203","2018","12","Uttar Pradesh","Pilibhit","378.38","84.08","5.5","45.08","2.79","0.24","1.34","3.33","230.03","399.01","173.46"
"203","2019","12","Uttar Pradesh","Pilibhit","378.38","84.08","5.58","43.86","2.79","0.24","1.41","3.4","231.01","394.91","170.95"
"203","2020","12","Uttar Pradesh","Pilibhit","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"204","2000","12","Uttar Pradesh","Rampur","235.72","6.61","6.91","26.28","0.34","0.01","0.28","2.76","191.92","352.53","183.69"
"204","2001","12","Uttar Pradesh","Rampur","235.72","6.61","6.6","26.32","0.2","0.01","0.61","0.87","193.73","360.8","186.24"
"204","2002","12","Uttar Pradesh","Rampur","235.72","6.61","6.36","26.97","0.21","0.01","0.38","1.04","193.15","343.82","178.01"
"204","2003","12","Uttar Pradesh","Rampur","235.73","6.61","6.28","26.05","0.23","0.01","0.79","2.07","192.76","360.28","186.91"
"204","2004","12","Uttar Pradesh","Rampur","235.73","6.61","5.24","26.35","0.18","0.01","0.61","1.07","194.78","368.07","188.97"
"204","2005","12","Uttar Pradesh","Rampur","235.73","6.61","5.32","26.6","0.14","0.01","0.57","1.11","194.46","364.72","187.56"
"204","2006","12","Uttar Pradesh","Rampur","235.73","6.61","5.33","26.73","0.12","0.0","0.64","1.46","193.71","366.58","189.24"
"204","2007","12","Uttar Pradesh","Rampur","235.73","6.61","5.02","27.24","0.11","0.0","0.59","1.73","193.24","371.48","192.24"
"204","2008","12","Uttar Pradesh","Rampur","235.73","6.61","5.06","27.26","0.19","0.0","0.55","3.55","191.39","369.25","192.93"
"204","2009","12","Uttar Pradesh","Rampur","235.73","6.61","4.92","27.44","0.21","0.0","0.44","1.69","193.24","363.32","188.01"
"204","2010","12","Uttar Pradesh","Rampur","235.73","6.61","4.75","27.84","0.2","0.0","0.47","2.92","191.77","373.35","194.69"
"204","2011","12","Uttar Pradesh","Rampur","235.73","6.61","5.02","27.92","0.18","0.0","0.31","2.58","191.56","370.01","193.16"
"204","2012","12","Uttar Pradesh","Rampur","235.73","6.61","4.7","27.68","0.2","0.0","0.47","2.82","192.1","366.43","190.75"
"204","2013","12","Uttar Pradesh","Rampur","235.73","6.61","5.19","28.04","0.22","0.0","0.26","2.54","191.29","360.19","188.3"
"204","2014","12","Uttar Pradesh","Rampur","235.73","6.61","5.04","28.86","0.29","0.0","0.37","2.12","190.82","338.89","177.6"
"204","2015","12","Uttar Pradesh","Rampur","235.73","6.61","5.01","30.47","0.26","0.0","0.24","4.12","187.42","352.61","188.14"
"204","2016","12","Uttar Pradesh","Rampur","235.73","6.61","4.73","30.7","0.39","0.0","0.32","4.02","187.42","354.26","189.02"
"204","2017","12","Uttar Pradesh","Rampur","235.73","6.61","4.72","30.86","0.37","0.0","1.09","3.08","187.49","355.84","189.79"
"204","2018","12","Uttar Pradesh","Rampur","235.73","6.61","4.72","30.9","0.33","0.0","1.26","3.01","187.35","357.6","190.87"
"204","2019","12","Uttar Pradesh","Rampur","235.73","6.66","4.7","30.23","0.33","0.0","1.27","2.75","188.22","356.95","189.65"
"204","2020","12","Uttar Pradesh","Rampur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"205","2000","12","Uttar Pradesh","Bijnor","464.58","43.82","9.23","51.95","3.53","0.42","3.09","8.06","338.1","455.95","134.86"
"205","2001","12","Uttar Pradesh","Bijnor","464.58","43.82","9.21","52.19","3.16","0.36","3.34","4.73","341.89","447.29","130.83"
"205","2002","12","Uttar Pradesh","Bijnor","464.58","43.82","7.64","54.49","3.41","0.39","3.42","2.06","345.07","437.12","126.68"
"205","2003","12","Uttar Pradesh","Bijnor","464.58","54.93","7.24","50.93","3.03","0.42","3.27","2.19","339.35","448.63","132.2"
"205","2004","12","Uttar Pradesh","Bijnor","464.58","54.9","6.66","51.02","3.77","0.46","3.41","4.83","336.65","447.06","132.8"
"205","2005","12","Uttar Pradesh","Bijnor","464.58","54.9","5.85","53.06","3.77","0.46","3.46","5.64","334.62","442.9","132.36"
"205","2006","12","Uttar Pradesh","Bijnor","464.58","54.9","4.28","54.21","3.98","0.46","3.4","4.55","335.83","427.99","127.44"
"205","2007","12","Uttar Pradesh","Bijnor","464.58","54.9","4.36","54.9","4.09","0.45","3.37","6.8","332.62","435.52","130.94"
"205","2008","12","Uttar Pradesh","Bijnor","464.58","54.9","4.19","55.05","4.02","0.48","3.42","4.48","334.94","432.7","129.19"
"205","2009","12","Uttar Pradesh","Bijnor","464.55","54.9","4.04","55.19","3.81","0.48","3.53","3.5","335.95","443.85","132.12"
"205","2010","12","Uttar Pradesh","Bijnor","464.55","54.9","3.92","55.88","3.64","0.49","3.52","3.09","336.38","432.31","128.52"
"205","2011","12","Uttar Pradesh","Bijnor","464.55","54.29","3.88","55.94","3.11","0.49","3.14","4.05","337.19","417.57","123.84"
"205","2012","12","Uttar Pradesh","Bijnor","464.55","54.3","3.88","65.03","3.61","0.49","3.52","2.98","328.06","458.31","139.7"
"205","2013","12","Uttar Pradesh","Bijnor","465.55","54.3","3.83","65.21","3.33","0.48","2.95","7.82","325.66","427.64","131.31"
"205","2014","12","Uttar Pradesh","Bijnor","464.55","54.3","3.7","65.28","2.38","0.48","2.16","7.26","326.94","400.03","122.36"
"205","2015","12","Uttar Pradesh","Bijnor","464.55","54.45","3.17","65.78","2.37","0.47","0.09","3.86","332.33","410.79","123.61"
"205","2016","12","Uttar Pradesh","Bijnor","464.55","54.45","3.07","65.98","2.28","0.48","0.21","2.89","333.93","417.68","125.08"
"205","2017","12","Uttar Pradesh","Bijnor","464.55","54.45","3.05","66.15","2.2","0.5","0.25","2.67","334.12","416.61","124.69"
"205","2018","12","Uttar Pradesh","Bijnor","464.55","54.45","3.04","66.23","2.18","0.5","0.38","2.44","334.01","416.81","124.79"
"205","2019","12","Uttar Pradesh","Bijnor","464.55","54.45","3.07","74.26","2.18","0.5","2.58","8.48","317.64","439.19","138.27"
"205","2020","12","Uttar Pradesh","Bijnor","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"206","2000","12","Uttar Pradesh","Farrukhabad","428.51","5.81","20.75","40.97","12.67","2.8","14.63","13.53","310.26","462.56","149.09"
"206","2001","12","Uttar Pradesh","Farrukhabad","428.72","5.81","18.77","41.82","11.3","2.81","15.02","25.58","299.84","465.05","155.1"
"206","2002","12","Uttar Pradesh","Farrukhabad","428.88","5.81","17.82","43.03","11.8","2.81","14.08","34.59","291.18","422.97","145.26"
"206","2003","12","Uttar Pradesh","Farrukhabad","428.88","13.84","14.92","42.1","10.72","2.8","12.43","30.98","294.54","443.2","150.47"
"206","2004","12","Uttar Pradesh","Farrukhabad","428.88","13.84","13.53","43.08","9.81","2.67","11.9","32.62","295.07","445.16","150.87"
"206","2005","12","Uttar Pradesh","Farrukhabad","428.88","13.93","12.54","43.08","9.42","2.66","11.64","35.91","292.61","442.75","151.31"
"206","2006","12","Uttar Pradesh","Farrukhabad","428.88","13.93","11.15","44.66","9.66","2.7","11.32","38.32","290.91","437.97","150.55"
"206","2007","12","Uttar Pradesh","Farrukhabad","428.88","13.84","11.22","46.65","8.18","2.9","10.66","36.98","292.19","441.81","151.21"
"206","2008","12","Uttar Pradesh","Farrukhabad","428.88","13.85","11.4","47.18","7.88","2.71","10.45","37.16","292.1","441.34","151.09"
"206","2009","12","Uttar Pradesh","Farrukhabad","428.88","13.85","11.52","47.63","7.64","2.71","10.2","40.92","288.4","408.9","141.78"
"206","2010","12","Uttar Pradesh","Farrukhabad","428.88","13.85","11.03","48.45","7.45","2.71","10.15","35.45","293.67","426.2","145.13"
"206","2011","12","Uttar Pradesh","Farrukhabad","428.88","13.75","13.38","50.65","7.02","2.71","11.03","30.29","294.83","432.88","146.82"
"206","2012","12","Uttar Pradesh","Farrukhabad","428.88","13.72","10.92","41.99","7.39","2.71","10.14","34.22","301.77","444.83","147.41"
"206","2013","12","Uttar Pradesh","Farrukhabad","428.88","13.72","12.7","51.3","6.72","2.71","9.22","25.03","302.69","449.29","148.43"
"206","2014","12","Uttar Pradesh","Farrukhabad","428.88","13.72","12.93","51.5","10.96","2.71","11.7","35.98","284.42","446.05","156.83"
"206","2015","12","Uttar Pradesh","Farrukhabad","428.88","19.33","12.4","53.19","5.44","2.7","3.87","4.38","325.69","491.94","151.05"
"206","2016","12","Uttar Pradesh","Farrukhabad","428.88","19.31","10.45","53.54","4.72","2.7","2.67","4.8","328.43","492.6","149.99"
"206","2017","12","Uttar Pradesh","Farrukhabad","428.88","19.33","10.4","53.84","4.68","2.72","1.95","5.29","328.41","492.58","149.99"
"206","2018","12","Uttar Pradesh","Farrukhabad","428.88","19.33","10.4","54.12","4.45","2.72","1.61","4.04","328.43","493.12","150.14"
"206","2019","12","Uttar Pradesh","Farrukhabad","428.88","19.33","10.24","56.02","4.52","2.72","2.29","4.97","325.0","529.94","163.06"
"206","2020","12","Uttar Pradesh","Farrukhabad","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
